DataStructure,Dimensions,KNeighbors,NumPoints,Time(millis),Distribution
K,2,111,16400,7.495205,G
B,2,111,16400,0.542672,G
Q,2,111,16400,3.111714,U
Q,2,111,16400,6.598118,G
K,2,121,16400,10.957000,U
B,2,121,16400,0.415462,U
K,2,121,16400,7.874921,G
B,2,121,16400,0.552755,G
Q,2,121,16400,3.840687,U
Q,2,121,16400,7.117067,G
K,2,121,16400,10.944198,U
B,2,121,16400,0.410871,U
K,2,121,16400,7.812669,G
B,2,121,16400,0.531866,G
Q,2,121,16400,3.326498,U
Q,2,121,16400,6.879142,G
K,2,121,16400,11.007512,U
B,2,121,16400,0.407390,U
K,2,121,16400,7.948004,G
B,2,121,16400,0.529838,G
Q,2,121,16400,3.316408,U
Q,2,121,16400,6.915821,G
K,2,1,16600,0.059553,U
B,2,1,16600,0.249653,U
K,2,1,16600,0.024988,G
B,2,1,16600,0.259470,G
Q,2,1,16600,0.282491,U
Q,2,1,16600,0.128337,G
K,2,1,16600,0.060322,U
B,2,1,16600,0.253688,U
K,2,1,16600,0.025546,G
B,2,1,16600,0.254411,G
Q,2,1,16600,0.278062,U
Q,2,1,16600,0.127573,G
K,2,1,16600,0.058425,U
B,2,1,16600,0.243567,U
K,2,1,16600,0.028060,G
B,2,1,16600,0.516445,G
Q,2,1,16600,0.271016,U
Q,2,1,16600,0.126266,G
K,2,11,16600,1.356391,U
B,2,11,16600,0.250289,U
K,2,11,16600,0.665423,G
B,2,11,16600,0.252247,G
Q,2,11,16600,1.589076,U
Q,2,11,16600,0.733384,G
K,2,11,16600,1.351833,U
B,2,11,16600,0.250360,U
K,2,11,16600,0.668382,G
B,2,11,16600,0.252081,G
Q,2,11,16600,1.586048,U
Q,2,11,16600,0.733281,G
K,2,11,16600,1.353441,U
B,2,11,16600,0.249734,U
K,2,11,16600,0.667210,G
B,2,11,16600,0.251729,G
Q,2,11,16600,1.588169,U
Q,2,11,16600,0.733976,G
K,2,21,16600,2.205918,U
B,2,21,16600,0.252285,U
K,2,21,16600,1.037792,G
B,2,21,16600,0.263362,G
Q,2,21,16600,2.622283,U
Q,2,21,16600,1.163770,G
K,2,21,16600,2.242541,U
B,2,21,16600,0.253921,U
K,2,21,16600,1.038812,G
B,2,21,16600,0.282029,G
Q,2,21,16600,2.729896,U
Q,2,21,16600,1.205824,G
K,2,21,16600,2.253985,U
B,2,21,16600,0.253472,U
K,2,21,16600,1.037926,G
B,2,21,16600,0.263560,G
Q,2,21,16600,2.646566,U
Q,2,21,16600,1.195851,G
K,2,31,16600,2.780551,U
B,2,31,16600,0.255163,U
K,2,31,16600,1.272764,G
B,2,31,16600,0.262985,G
Q,2,31,16600,3.325490,U
Q,2,31,16600,1.451439,G
K,2,31,16600,2.785608,U
B,2,31,16600,0.259960,U
K,2,31,16600,1.270958,G
B,2,31,16600,0.266890,G
Q,2,31,16600,3.357783,U
Q,2,31,16600,1.452229,G
K,2,31,16600,2.827675,U
B,2,31,16600,0.300311,U
K,2,31,16600,1.296187,G
B,2,31,16600,0.434291,G
Q,2,31,16600,3.660203,U
Q,2,31,16600,1.460551,G
K,2,41,16600,3.429704,U
B,2,41,16600,0.376370,U
K,2,41,16600,1.602834,G
B,2,41,16600,0.642838,G
Q,2,41,16600,4.504823,U
Q,2,41,16600,1.810750,G
K,2,41,16600,3.405315,U
B,2,41,16600,0.256956,U
K,2,41,16600,1.528667,G
B,2,41,16600,0.257763,G
Q,2,41,16600,4.149811,U
Q,2,41,16600,1.801627,G
K,2,41,16600,3.395011,U
B,2,41,16600,0.256159,U
K,2,41,16600,1.526956,G
B,2,41,16600,0.255638,G
Q,2,41,16600,4.135674,U
Q,2,41,16600,1.795423,G
K,2,51,16600,3.829569,U
B,2,51,16600,0.259832,U
K,2,51,16600,1.639710,G
B,2,51,16600,0.266105,G
Q,2,51,16600,4.759288,U
Q,2,51,16600,2.012744,G
K,2,51,16600,3.799939,U
B,2,51,16600,0.257247,U
K,2,51,16600,1.639144,G
B,2,51,16600,0.260441,G
Q,2,51,16600,4.718169,U
Q,2,51,16600,2.004598,G
K,2,51,16600,3.885004,U
B,2,51,16600,0.258810,U
K,2,51,16600,1.658353,G
B,2,51,16600,0.259989,G
Q,2,51,16600,4.798779,U
Q,2,51,16600,2.060383,G
K,2,61,16600,4.110163,U
B,2,61,16600,0.251966,U
K,2,61,16600,1.791026,G
B,2,61,16600,0.254675,G
Q,2,61,16600,5.219980,U
Q,2,61,16600,2.169020,G
K,2,61,16600,4.227176,U
B,2,61,16600,0.265490,U
K,2,61,16600,1.872878,G
B,2,61,16600,0.246895,G
Q,2,61,16600,5.255108,U
Q,2,61,16600,2.179375,G
K,2,61,16600,4.112824,U
B,2,61,16600,0.259361,U
K,2,61,16600,1.798635,G
B,2,61,16600,0.257966,G
Q,2,61,16600,5.223443,U
Q,2,61,16600,2.167253,G
K,2,71,16600,4.527175,U
B,2,71,16600,0.264765,U
K,2,71,16600,1.989932,G
B,2,71,16600,0.251373,G
Q,2,71,16600,5.862642,U
Q,2,71,16600,2.366892,G
K,2,71,16600,4.531492,U
B,2,71,16600,0.548864,U
K,2,71,16600,1.987725,G
B,2,71,16600,0.443852,G
Q,2,71,16600,6.259993,U
Q,2,71,16600,2.373089,G
K,2,71,16600,4.535014,U
B,2,71,16600,0.399571,U
K,2,71,16600,1.990782,G
B,2,71,16600,0.261474,G
Q,2,71,16600,5.990574,U
Q,2,71,16600,2.392757,G
K,2,81,16600,5.007151,U
B,2,81,16600,0.255306,U
K,2,81,16600,2.122302,G
B,2,81,16600,0.514385,G
Q,2,81,16600,6.390896,U
Q,2,81,16600,2.523429,G
K,2,81,16600,4.844413,U
B,2,81,16600,0.249868,U
K,2,81,16600,2.113975,G
B,2,81,16600,0.510411,G
Q,2,81,16600,6.301655,U
Q,2,81,16600,2.498742,G
K,2,81,16600,4.911069,U
B,2,81,16600,0.258384,U
K,2,81,16600,2.128662,G
B,2,81,16600,0.516494,G
Q,2,81,16600,6.369525,U
Q,2,81,16600,2.522348,G
K,2,91,16600,5.157154,U
B,2,91,16600,0.498587,U
K,2,91,16600,2.229317,G
B,2,91,16600,0.514057,G
Q,2,91,16600,6.697962,U
Q,2,91,16600,2.609357,G
K,2,91,16600,5.605639,U
B,2,91,16600,0.495959,U
K,2,91,16600,2.241660,G
B,2,91,16600,0.511914,G
Q,2,91,16600,6.707758,U
Q,2,91,16600,2.641509,G
K,2,91,16600,5.199657,U
B,2,91,16600,0.501593,U
K,2,91,16600,2.234368,G
B,2,91,16600,0.513836,G
Q,2,91,16600,6.796025,U
Q,2,91,16600,2.660759,G
K,2,101,16600,5.421769,U
B,2,101,16600,0.530492,U
K,2,101,16600,2.355289,G
B,2,101,16600,0.539397,G
Q,2,101,16600,7.200790,U
Q,2,101,16600,2.770956,G
K,2,101,16600,7.415426,U
B,2,101,16600,0.566086,U
K,2,101,16600,2.500532,G
B,2,101,16600,0.557078,G
Q,2,101,16600,8.682946,U
Q,2,101,16600,3.313504,G
K,2,101,16600,7.501022,U
B,2,101,16600,0.885124,U
K,2,101,16600,2.761845,G
B,2,101,16600,0.788762,G
Q,2,101,16600,8.722585,U
Q,2,101,16600,4.029006,G
K,2,111,16600,5.690799,U
B,2,111,16600,0.520721,U
K,2,111,16600,2.449856,G
B,2,111,16600,0.523264,G
Q,2,111,16600,7.490500,U
Q,2,111,16600,2.886085,G
K,2,111,16600,5.731423,U
B,2,111,16600,0.526432,U
K,2,111,16600,2.448964,G
B,2,111,16600,0.524085,G
Q,2,111,16600,7.592072,U
Q,2,111,16600,2.898406,G
K,2,111,16600,5.714264,U
B,2,111,16600,0.525222,U
K,2,111,16600,2.446115,G
B,2,111,16600,0.525942,G
Q,2,111,16600,8.271010,U
Q,2,111,16600,3.192451,G
K,2,121,16600,5.899035,U
B,2,121,16600,0.523820,U
K,2,121,16600,2.586232,G
B,2,121,16600,0.526564,G
Q,2,121,16600,7.868161,U
Q,2,121,16600,2.992412,G
K,2,121,16600,5.858225,U
B,2,121,16600,0.519570,U
K,2,121,16600,2.541308,G
B,2,121,16600,0.527532,G
Q,2,121,16600,7.817356,U
Q,2,121,16600,2.980712,G
K,2,121,16600,5.902111,U
B,2,121,16600,0.540004,U
K,2,121,16600,2.541825,G
B,2,121,16600,0.542637,G
Q,2,121,16600,7.833388,U
Q,2,121,16600,2.993525,G
K,2,1,16800,0.136839,U
B,2,1,16800,0.697304,U
K,2,1,16800,0.024832,G
B,2,1,16800,0.248721,G
Q,2,1,16800,0.183129,U
Q,2,1,16800,0.152549,G
K,2,1,16800,0.131097,U
B,2,1,16800,0.261088,U
K,2,1,16800,0.024004,G
B,2,1,16800,0.244999,G
Q,2,1,16800,0.172010,U
Q,2,1,16800,0.146824,G
K,2,1,16800,0.136717,U
B,2,1,16800,0.262803,U
K,2,1,16800,0.024418,G
B,2,1,16800,0.246654,G
Q,2,1,16800,0.172204,U
Q,2,1,16800,0.146421,G
K,2,11,16800,2.014854,U
B,2,11,16800,0.265480,U
K,2,11,16800,0.563317,G
B,2,11,16800,0.245483,G
Q,2,11,16800,1.139152,U
Q,2,11,16800,0.878585,G
K,2,11,16800,2.005657,U
B,2,11,16800,0.268208,U
K,2,11,16800,0.560142,G
B,2,11,16800,0.248129,G
Q,2,11,16800,1.129691,U
Q,2,11,16800,0.878557,G
K,2,11,16800,2.004564,U
B,2,11,16800,0.267136,U
K,2,11,16800,0.557774,G
B,2,11,16800,0.247332,G
Q,2,11,16800,1.125780,U
Q,2,11,16800,0.877152,G
K,2,21,16800,3.303190,U
B,2,21,16800,0.290885,U
K,2,21,16800,0.879129,G
B,2,21,16800,0.278959,G
Q,2,21,16800,1.781370,U
Q,2,21,16800,1.368210,G
K,2,21,16800,3.294951,U
B,2,21,16800,0.267218,U
K,2,21,16800,0.877485,G
B,2,21,16800,0.254884,G
Q,2,21,16800,1.780022,U
Q,2,21,16800,1.366007,G
K,2,21,16800,3.298187,U
B,2,21,16800,0.279436,U
K,2,21,16800,0.881396,G
B,2,21,16800,0.265237,G
Q,2,21,16800,1.781810,U
Q,2,21,16800,1.367161,G
K,2,31,16800,4.155494,U
B,2,31,16800,0.277889,U
K,2,31,16800,1.085622,G
B,2,31,16800,0.259815,G
Q,2,31,16800,2.245920,U
Q,2,31,16800,1.685772,G
K,2,31,16800,4.229346,U
B,2,31,16800,0.472384,U
K,2,31,16800,1.073319,G
B,2,31,16800,0.260319,G
Q,2,31,16800,2.220631,U
Q,2,31,16800,1.693354,G
K,2,31,16800,4.113602,U
B,2,31,16800,0.273155,U
K,2,31,16800,1.090942,G
B,2,31,16800,0.260638,G
Q,2,31,16800,2.213542,U
Q,2,31,16800,1.680335,G
K,2,41,16800,5.048132,U
B,2,41,16800,0.269822,U
K,2,41,16800,1.280469,G
B,2,41,16800,0.251476,G
Q,2,41,16800,2.699503,U
Q,2,41,16800,2.077952,G
K,2,41,16800,5.047423,U
B,2,41,16800,0.269772,U
K,2,41,16800,1.281074,G
B,2,41,16800,0.244089,G
Q,2,41,16800,2.706111,U
Q,2,41,16800,2.076863,G
K,2,41,16800,5.084240,U
B,2,41,16800,0.274462,U
K,2,41,16800,1.289069,G
B,2,41,16800,0.246800,G
Q,2,41,16800,2.725277,U
Q,2,41,16800,2.151112,G
K,2,51,16800,5.736174,U
B,2,51,16800,0.262910,U
K,2,51,16800,1.414808,G
B,2,51,16800,0.258701,G
Q,2,51,16800,3.112870,U
Q,2,51,16800,2.322529,G
K,2,51,16800,5.722281,U
B,2,51,16800,0.263113,U
K,2,51,16800,1.415136,G
B,2,51,16800,0.258375,G
Q,2,51,16800,3.108330,U
Q,2,51,16800,2.323319,G
K,2,51,16800,5.715788,U
B,2,51,16800,0.258348,U
K,2,51,16800,1.413179,G
B,2,51,16800,0.255598,G
Q,2,51,16800,3.107753,U
Q,2,51,16800,2.318064,G
K,2,61,16800,6.395299,U
B,2,61,16800,0.270312,U
K,2,61,16800,1.483100,G
B,2,61,16800,0.285764,G
Q,2,61,16800,3.409065,U
Q,2,61,16800,2.525281,G
K,2,61,16800,6.343701,U
B,2,61,16800,0.287982,U
K,2,61,16800,1.499096,G
B,2,61,16800,0.284600,G
Q,2,61,16800,3.397054,U
Q,2,61,16800,2.535640,G
K,2,61,16800,6.307576,U
B,2,61,16800,0.496131,U
K,2,61,16800,1.484205,G
B,2,61,16800,0.326091,G
Q,2,61,16800,3.380568,U
Q,2,61,16800,2.515232,G
K,2,71,16800,7.093611,U
B,2,71,16800,0.269827,U
K,2,71,16800,1.625623,G
B,2,71,16800,0.265491,G
Q,2,71,16800,3.772327,U
Q,2,71,16800,2.737092,G
K,2,71,16800,7.038274,U
B,2,71,16800,0.268285,U
K,2,71,16800,1.627003,G
B,2,71,16800,0.255848,G
Q,2,71,16800,3.742698,U
Q,2,71,16800,2.763729,G
K,2,71,16800,7.080660,U
B,2,71,16800,0.263400,U
K,2,71,16800,1.630531,G
B,2,71,16800,0.250887,G
Q,2,71,16800,3.746874,U
Q,2,71,16800,2.736620,G
K,2,81,16800,7.707395,U
B,2,81,16800,0.259034,U
K,2,81,16800,1.762848,G
B,2,81,16800,0.257157,G
Q,2,81,16800,4.082718,U
Q,2,81,16800,2.941380,G
K,2,81,16800,7.799239,U
B,2,81,16800,0.269296,U
K,2,81,16800,1.802859,G
B,2,81,16800,0.263522,G
Q,2,81,16800,4.124472,U
Q,2,81,16800,2.978180,G
K,2,81,16800,8.999872,U
B,2,81,16800,0.427067,U
K,2,81,16800,2.047252,G
B,2,81,16800,0.300336,G
Q,2,81,16800,7.835611,U
Q,2,81,16800,3.597810,G
K,2,91,16800,12.083081,U
B,2,91,16800,0.385627,U
K,2,91,16800,2.408147,G
B,2,91,16800,0.600668,G
Q,2,91,16800,5.519136,U
Q,2,91,16800,3.831482,G
K,2,91,16800,15.741205,U
B,2,91,16800,0.528124,U
K,2,91,16800,2.909852,G
B,2,91,16800,1.471311,G
Q,2,91,16800,6.986293,U
Q,2,91,16800,7.583863,G
K,2,91,16800,8.511029,U
B,2,91,16800,0.275699,U
K,2,91,16800,1.901735,G
B,2,91,16800,0.532528,G
Q,2,91,16800,4.558944,U
Q,2,91,16800,3.423241,G
K,2,101,16800,9.249067,U
B,2,101,16800,0.742001,U
K,2,101,16800,2.151187,G
B,2,101,16800,0.565397,G
Q,2,101,16800,4.780283,U
Q,2,101,16800,3.417197,G
K,2,101,16800,9.500795,U
B,2,101,16800,0.565701,U
K,2,101,16800,2.223298,G
B,2,101,16800,0.552971,G
Q,2,101,16800,4.842086,U
Q,2,101,16800,3.326811,G
K,2,101,16800,9.190284,U
B,2,101,16800,0.550431,U
K,2,101,16800,2.150835,G
B,2,101,16800,0.533943,G
Q,2,101,16800,4.745843,U
Q,2,101,16800,3.397611,G
K,2,111,16800,9.566542,U
B,2,111,16800,0.558971,U
K,2,111,16800,2.116603,G
B,2,111,16800,0.534423,G
Q,2,111,16800,5.070552,U
Q,2,111,16800,3.529256,G
K,2,111,16800,9.509242,U
B,2,111,16800,0.578515,U
K,2,111,16800,2.399296,G
B,2,111,16800,0.618596,G
Q,2,111,16800,5.034258,U
Q,2,111,16800,3.569587,G
K,2,111,16800,9.675028,U
B,2,111,16800,0.557031,U
K,2,111,16800,2.120581,G
B,2,111,16800,0.558552,G
Q,2,111,16800,5.329105,U
Q,2,111,16800,3.468707,G
K,2,121,16800,10.223743,U
B,2,121,16800,0.543915,U
K,2,121,16800,2.189569,G
B,2,121,16800,0.520633,G
Q,2,121,16800,5.284552,U
Q,2,121,16800,3.732868,G
K,2,121,16800,10.088506,U
B,2,121,16800,0.559030,U
K,2,121,16800,2.151322,G
B,2,121,16800,0.537079,G
Q,2,121,16800,5.482375,U
Q,2,121,16800,3.622181,G
K,2,121,16800,10.106133,U
B,2,121,16800,0.569612,U
K,2,121,16800,2.303107,G
B,2,121,16800,0.556213,G
Q,2,121,16800,5.340229,U
Q,2,121,16800,3.582815,G
K,2,1,17000,0.038988,U
B,2,1,17000,0.264596,U
K,2,1,17000,0.023274,G
B,2,1,17000,0.273505,G
Q,2,1,17000,0.263398,U
Q,2,1,17000,0.263306,G
K,2,1,17000,0.032668,U
B,2,1,17000,0.245220,U
K,2,1,17000,0.021334,G
B,2,1,17000,0.259932,G
Q,2,1,17000,0.248417,U
Q,2,1,17000,0.253479,G
K,2,1,17000,0.037087,U
B,2,1,17000,0.282654,U
K,2,1,17000,0.023127,G
B,2,1,17000,0.296331,G
Q,2,1,17000,0.300493,U
Q,2,1,17000,0.287277,G
K,2,11,17000,0.346238,U
B,2,11,17000,0.264799,U
K,2,11,17000,0.800258,G
B,2,11,17000,0.291735,G
Q,2,11,17000,1.594759,U
Q,2,11,17000,1.622398,G
K,2,11,17000,0.412819,U
B,2,11,17000,0.292878,U
K,2,11,17000,0.861163,G
B,2,11,17000,0.293386,G
Q,2,11,17000,1.557647,U
Q,2,11,17000,1.594314,G
K,2,11,17000,0.354095,U
B,2,11,17000,0.261544,U
K,2,11,17000,0.801969,G
B,2,11,17000,0.275054,G
Q,2,11,17000,1.497397,U
Q,2,11,17000,1.685190,G
K,2,21,17000,0.615691,U
B,2,21,17000,0.271412,U
K,2,21,17000,1.327951,G
B,2,21,17000,0.271559,G
Q,2,21,17000,2.425335,U
Q,2,21,17000,2.688996,G
K,2,21,17000,0.510561,U
B,2,21,17000,0.277221,U
K,2,21,17000,1.449088,G
B,2,21,17000,0.573409,G
Q,2,21,17000,2.458642,U
Q,2,21,17000,2.709579,G
K,2,21,17000,0.578508,U
B,2,21,17000,0.304369,U
K,2,21,17000,1.498026,G
B,2,21,17000,0.299541,G
Q,2,21,17000,2.446541,U
Q,2,21,17000,2.595863,G
K,2,31,17000,0.622344,U
B,2,31,17000,0.280703,U
K,2,31,17000,1.564970,G
B,2,31,17000,0.275969,G
Q,2,31,17000,3.180635,U
Q,2,31,17000,3.341976,G
K,2,31,17000,0.596922,U
B,2,31,17000,0.313629,U
K,2,31,17000,1.749611,G
B,2,31,17000,0.339247,G
Q,2,31,17000,3.052863,U
Q,2,31,17000,3.289017,G
K,2,31,17000,0.593109,U
B,2,31,17000,0.272206,U
K,2,31,17000,1.561696,G
B,2,31,17000,0.275823,G
Q,2,31,17000,3.124692,U
Q,2,31,17000,3.344214,G
K,2,41,17000,0.914794,U
B,2,41,17000,0.289991,U
K,2,41,17000,2.058791,G
B,2,41,17000,0.272870,G
Q,2,41,17000,3.750655,U
Q,2,41,17000,4.157103,G
K,2,41,17000,0.688103,U
B,2,41,17000,0.281338,U
K,2,41,17000,1.939543,G
B,2,41,17000,0.283784,G
Q,2,41,17000,3.748852,U
Q,2,41,17000,4.341995,G
K,2,41,17000,0.683082,U
B,2,41,17000,0.289140,U
K,2,41,17000,1.927774,G
B,2,41,17000,0.277870,G
Q,2,41,17000,4.061911,U
Q,2,41,17000,4.059272,G
K,2,51,17000,0.795810,U
B,2,51,17000,0.293459,U
K,2,51,17000,2.404858,G
B,2,51,17000,0.289789,G
Q,2,51,17000,4.363967,U
Q,2,51,17000,4.682375,G
K,2,51,17000,0.787764,U
B,2,51,17000,0.283791,U
K,2,51,17000,2.348940,G
B,2,51,17000,0.314960,G
Q,2,51,17000,4.263284,U
Q,2,51,17000,4.658460,G
K,2,51,17000,0.776857,U
B,2,51,17000,0.337091,U
K,2,51,17000,2.436825,G
B,2,51,17000,0.535487,G
Q,2,51,17000,4.379136,U
Q,2,51,17000,4.646175,G
K,2,61,17000,0.833590,U
B,2,61,17000,0.279715,U
K,2,61,17000,2.322537,G
B,2,61,17000,0.280256,G
Q,2,61,17000,4.705482,U
Q,2,61,17000,5.337195,G
K,2,61,17000,0.945318,U
B,2,61,17000,0.284363,U
K,2,61,17000,2.327751,G
B,2,61,17000,0.323968,G
Q,2,61,17000,4.818908,U
Q,2,61,17000,5.343670,G
K,2,61,17000,0.906110,U
B,2,61,17000,0.273348,U
K,2,61,17000,2.503399,G
B,2,61,17000,0.292104,G
Q,2,61,17000,4.707889,U
Q,2,61,17000,5.177444,G
K,2,71,17000,1.067744,U
B,2,71,17000,0.294567,U
K,2,71,17000,2.742929,G
B,2,71,17000,0.276970,G
Q,2,71,17000,5.091940,U
Q,2,71,17000,5.775299,G
K,2,71,17000,0.939639,U
B,2,71,17000,0.272282,U
K,2,71,17000,2.699127,G
B,2,71,17000,0.290678,G
Q,2,71,17000,5.234786,U
Q,2,71,17000,5.836668,G
K,2,71,17000,0.911260,U
B,2,71,17000,0.264964,U
K,2,71,17000,2.493173,G
B,2,71,17000,0.274985,G
Q,2,71,17000,5.313399,U
Q,2,71,17000,5.801907,G
K,2,81,17000,1.217700,U
B,2,81,17000,0.534651,U
K,2,81,17000,3.301681,G
B,2,81,17000,0.267836,G
Q,2,81,17000,5.403308,U
Q,2,81,17000,6.078024,G
K,2,81,17000,1.580098,U
B,2,81,17000,0.521383,U
K,2,81,17000,2.779144,G
B,2,81,17000,0.268123,G
Q,2,81,17000,5.386913,U
Q,2,81,17000,6.125745,G
K,2,81,17000,1.494917,U
B,2,81,17000,0.521309,U
K,2,81,17000,2.792884,G
B,2,81,17000,0.270251,G
Q,2,81,17000,5.378778,U
Q,2,81,17000,6.119560,G
K,2,91,17000,1.123421,U
B,2,91,17000,0.711826,U
K,2,91,17000,2.862883,G
B,2,91,17000,0.285423,G
Q,2,91,17000,5.968379,U
Q,2,91,17000,7.015969,G
K,2,91,17000,1.084637,U
B,2,91,17000,0.548553,U
K,2,91,17000,3.075910,G
B,2,91,17000,0.302296,G
Q,2,91,17000,5.775185,U
Q,2,91,17000,6.662251,G
K,2,91,17000,0.991496,U
B,2,91,17000,0.519606,U
K,2,91,17000,2.747702,G
B,2,91,17000,0.267738,G
Q,2,91,17000,6.074007,U
Q,2,91,17000,6.721955,G
K,2,101,17000,1.054747,U
B,2,101,17000,0.533036,U
K,2,101,17000,3.397358,G
B,2,101,17000,0.559565,G
Q,2,101,17000,6.372689,U
Q,2,101,17000,6.964052,G
K,2,101,17000,1.315824,U
B,2,101,17000,0.523851,U
K,2,101,17000,2.912700,G
B,2,101,17000,0.541028,G
Q,2,101,17000,6.310424,U
Q,2,101,17000,7.084068,G
K,2,101,17000,1.168541,U
B,2,101,17000,0.537096,U
K,2,101,17000,2.952162,G
B,2,101,17000,0.558926,G
Q,2,101,17000,6.349211,U
Q,2,101,17000,7.038388,G
K,2,111,17000,1.096059,U
B,2,111,17000,0.580992,U
K,2,111,17000,3.064278,G
B,2,111,17000,0.588480,G
Q,2,111,17000,6.910960,U
Q,2,111,17000,7.782485,G
K,2,111,17000,1.231848,U
B,2,111,17000,0.558007,U
K,2,111,17000,3.185275,G
B,2,111,17000,0.582422,G
Q,2,111,17000,6.656329,U
Q,2,111,17000,7.375385,G
K,2,111,17000,1.085805,U
B,2,111,17000,0.553518,U
K,2,111,17000,2.968998,G
B,2,111,17000,0.560440,G
Q,2,111,17000,6.751892,U
Q,2,111,17000,7.466597,G
K,2,121,17000,1.215051,U
B,2,121,17000,0.544364,U
K,2,121,17000,3.393152,G
B,2,121,17000,0.536442,G
Q,2,121,17000,6.707274,U
Q,2,121,17000,8.271001,G
K,2,121,17000,1.219245,U
B,2,121,17000,0.651529,U
K,2,121,17000,3.165226,G
B,2,121,17000,0.561021,G
Q,2,121,17000,6.831105,U
Q,2,121,17000,7.844450,G
K,2,121,17000,1.083186,U
B,2,121,17000,0.593713,U
K,2,121,17000,3.355209,G
B,2,121,17000,0.544026,G
Q,2,121,17000,6.780206,U
Q,2,121,17000,7.716143,G
K,2,1,17200,0.053812,U
B,2,1,17200,0.272930,U
K,2,1,17200,0.035285,G
B,2,1,17200,0.276226,G
Q,2,1,17200,0.285097,U
Q,2,1,17200,0.153055,G
K,2,1,17200,0.041662,U
B,2,1,17200,0.265408,U
K,2,1,17200,0.032311,G
B,2,1,17200,0.284470,G
Q,2,1,17200,0.256871,U
Q,2,1,17200,0.134313,G
K,2,1,17200,0.039906,U
B,2,1,17200,0.253153,U
K,2,1,17200,0.028478,G
B,2,1,17200,0.248350,G
Q,2,1,17200,0.240948,U
Q,2,1,17200,0.129975,G
K,2,11,17200,1.006556,U
B,2,11,17200,0.274997,U
K,2,11,17200,0.255691,G
B,2,11,17200,0.262844,G
Q,2,11,17200,1.655831,U
Q,2,11,17200,0.862596,G
K,2,11,17200,0.999333,U
B,2,11,17200,0.528573,U
K,2,11,17200,0.254509,G
B,2,11,17200,0.284385,G
Q,2,11,17200,1.519215,U
Q,2,11,17200,0.801497,G
K,2,11,17200,1.118547,U
B,2,11,17200,0.269967,U
K,2,11,17200,0.256281,G
B,2,11,17200,0.260042,G
Q,2,11,17200,1.456073,U
Q,2,11,17200,0.822052,G
K,2,21,17200,1.752903,U
B,2,21,17200,0.297841,U
K,2,21,17200,0.378229,G
B,2,21,17200,0.291021,G
Q,2,21,17200,2.505983,U
Q,2,21,17200,1.252788,G
K,2,21,17200,1.657079,U
B,2,21,17200,0.283940,U
K,2,21,17200,0.372240,G
B,2,21,17200,0.273831,G
Q,2,21,17200,2.706663,U
Q,2,21,17200,1.268000,G
K,2,21,17200,1.668750,U
B,2,21,17200,0.287378,U
K,2,21,17200,0.375031,G
B,2,21,17200,0.276218,G
Q,2,21,17200,2.492866,U
Q,2,21,17200,1.320147,G
K,2,31,17200,2.097005,U
B,2,31,17200,0.276886,U
K,2,31,17200,0.469304,G
B,2,31,17200,0.277809,G
Q,2,31,17200,3.118199,U
Q,2,31,17200,1.544381,G
K,2,31,17200,2.127727,U
B,2,31,17200,0.279075,U
K,2,31,17200,0.489836,G
B,2,31,17200,0.286485,G
Q,2,31,17200,3.259997,U
Q,2,31,17200,1.537299,G
K,2,31,17200,2.120060,U
B,2,31,17200,0.294577,U
K,2,31,17200,0.476676,G
B,2,31,17200,0.279617,G
Q,2,31,17200,3.176386,U
Q,2,31,17200,1.548998,G
K,2,41,17200,2.685807,U
B,2,41,17200,0.336667,U
K,2,41,17200,0.620524,G
B,2,41,17200,0.307161,G
Q,2,41,17200,3.769028,U
Q,2,41,17200,1.932234,G
K,2,41,17200,2.577114,U
B,2,41,17200,0.325195,U
K,2,41,17200,0.771071,G
B,2,41,17200,0.276693,G
Q,2,41,17200,3.776788,U
Q,2,41,17200,1.943991,G
K,2,41,17200,2.565260,U
B,2,41,17200,0.396718,U
K,2,41,17200,0.605333,G
B,2,41,17200,0.282096,G
Q,2,41,17200,3.849335,U
Q,2,41,17200,1.879434,G
K,2,51,17200,2.832854,U
B,2,51,17200,0.290184,U
K,2,51,17200,0.649142,G
B,2,51,17200,0.268713,G
Q,2,51,17200,4.244517,U
Q,2,51,17200,2.213187,G
K,2,51,17200,2.777811,U
B,2,51,17200,0.272464,U
K,2,51,17200,0.624151,G
B,2,51,17200,0.253275,G
Q,2,51,17200,4.286158,U
Q,2,51,17200,2.194863,G
K,2,51,17200,2.835268,U
B,2,51,17200,0.283595,U
K,2,51,17200,0.632635,G
B,2,51,17200,0.272217,G
Q,2,51,17200,4.284524,U
Q,2,51,17200,2.158494,G
K,2,61,17200,3.115351,U
B,2,61,17200,0.265764,U
K,2,61,17200,0.670267,G
B,2,61,17200,0.257439,G
Q,2,61,17200,4.875408,U
Q,2,61,17200,2.448219,G
K,2,61,17200,3.126662,U
B,2,61,17200,0.260764,U
K,2,61,17200,0.662711,G
B,2,61,17200,0.256146,G
Q,2,61,17200,4.745685,U
Q,2,61,17200,2.447370,G
K,2,61,17200,3.066196,U
B,2,61,17200,0.283814,U
K,2,61,17200,0.689287,G
B,2,61,17200,0.262418,G
Q,2,61,17200,4.846058,U
Q,2,61,17200,2.451249,G
K,2,71,17200,3.340520,U
B,2,71,17200,0.275178,U
K,2,71,17200,0.724934,G
B,2,71,17200,0.261442,G
